"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept","Slope","Sensitivity_roll","skill_dif","skill_dif_c","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"153","10_1",67,"10","Female",26,"Stim\r06y19g29b08.jpeg","Stim\r14y20g16b10.jpeg",6,14,19,20,29,16,8,10,-1,1,0,1,1.934,2.474,1,"gul","10_12",1,0,1,"Left_lead","Female","Female",1,0.350292350953413,0.21602345253645,0.231445999560893,0.944365866706783,-0.055634133293217,0.956592135227002,-0.0434078647729977,1,-1.11609977086534,0.5,-0.5,"left"
"155","10_1",73,"10","Female",26,"Stim\r22y02g34b05.jpeg","Stim\r10y03g03b07.jpeg",22,10,2,3,34,3,5,7,3,1,1,1,1.066,0.983,1,"gul","10_12",1,1,1,"Left_lead","Female","Female",0,0.350292350953413,0.21602345253645,0.230508805251679,0.944365866706783,-0.055634133293217,0.955319195597127,-0.0446808044028731,3,0.777887719087967,3,2,"left"
"156","10_1",80,"10","Female",26,"Stim\r11y26g25b38.jpeg","Stim\r11y13g22b35.jpeg",11,11,26,13,25,22,38,35,-2,1,1,0,0.873,2.12,1,"grøn","10_12",-3,0,1,"Left_lead","Female","Female",1,0.350292350953413,0.21602345253645,0.209697026650933,0.944365866706783,-0.055634133293217,1.02906381069835,0.029063810698351,2,-0.169106025888688,1,0,"left"
"158","10_1",85,"10","Female",26,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,-1,1,1,0,0.991,1.275,1,"grøn","10_12",-4,0,1,"Left_lead","Female","Female",1,0.350292350953413,0.21602345253645,0.198632297811275,0.944365866706783,-0.055634133293217,1.0477314070934,0.0477314070934021,1,-1.11609977086534,1,0,"left"
"160","10_1",93,"10","Female",26,"Stim\r14y08g21b39.jpeg","Stim\r03y06g12b09.jpeg",14,3,8,6,21,12,39,9,-1,1,1,0,0.926,5.309,1,"grøn","10_12",-9,0,1,"Left_lead","Female","Female",1,0.350292350953413,0.21602345253645,0.244507009657091,0.944365866706783,-0.055634133293217,1.04597675746677,0.0459767574667749,1,-1.11609977086534,1,0,"left"
"162","10_1",95,"10","Female",26,"Stim\r10y13g07b36.jpeg","Stim\r16y21g04b04.jpeg",10,16,13,21,7,4,36,4,-1,1,1,0,1.031,1.856,1,"grøn","10_12",-3,0,1,"Left_lead","Female","Female",1,0.350292350953413,0.21602345253645,0.244574066451445,0.944365866706783,-0.055634133293217,1.0827147002516,0.0827147002516024,1,-1.11609977086534,1,0,"left"
"163","13_1",18,"13","Male",23,"Stim\r18y13g28b06.jpeg","Stim\r12y07g16b25.jpeg",18,12,13,7,28,16,6,25,2,1,0,0,2.298,2.879,1,"rød","13_14",-6,1,1,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.196618626143643,1.08299825797306,0.0829982579730619,0.930733513190681,-0.0692664868093186,2,0.174728902734291,1,0,"left"
"164","13_1",19,"13","Male",23,"Stim\r10y07g11b10.jpeg","Stim\r09y15g18b07.jpeg",10,9,7,15,11,18,10,7,-1,1,1,0,2.529,8.43,1,"rød","13_14",-1,0,1,"Left_lead","Male","Female",1,-0.0147393558200618,0.214348980677473,0.20037639306088,1.08299825797306,0.0829982579730619,0.931739173371058,-0.068260826628942,1,-1.09205564208932,1,0,"left"
"168","13_1",26,"13","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r10y27g22b14.jpeg",4,10,28,27,27,22,6,14,2,-1,1,0,1.258,4.536,1,"blå","13_14",8,1,0,"Left_lead","Male","Female",1,-0.0147393558200618,0.214348980677473,0.239732508597787,1.08299825797306,0.0829982579730619,0.974362138613027,-0.0256378613869733,2,0.174728902734291,0.666666666666667,-0.333333333333333,"left"
"170","13_1",33,"13","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r05y28g23b30.jpeg",18,5,19,28,14,23,27,30,2,-1,1,0,3.325,3.016,1,"blå","13_14",3,1,0,"Left_lead","Male","Female",1,-0.0147393558200618,0.214348980677473,0.203696465862492,1.08299825797306,0.0829982579730619,1.03582435767107,0.0358243576710739,2,0.174728902734291,2,1,"left"
"171","13_1",37,"13","Male",23,"Stim\r09y07g06b09.jpeg","Stim\r22y35g09b11.jpeg",9,22,7,35,6,9,9,11,-2,-1,0,0,1.871,2.843,1,"blå","13_14",2,0,0,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.174488975559347,1.08299825797306,0.0829982579730619,0.943191078759368,-0.0568089212406323,2,0.174728902734291,1,0,"left"
"172","13_1",39,"13","Male",23,"Stim\r12y09g30b18.jpeg","Stim\r09y17g32b21.jpeg",12,9,9,17,30,32,18,21,2,1,1,1,1.171,3.171,1,"blå","13_14",3,1,1,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.154089091150282,1.08299825797306,0.0829982579730619,1.00527291036364,0.00527291036364153,2,0.174728902734291,1,0,"left"
"177","13_1",48,"13","Male",23,"Stim\r11y14g08b23.jpeg","Stim\r12y12g14b26.jpeg",11,12,14,12,8,14,23,26,3,1,1,1,5.236,4.186,1,"blå","13_14",3,1,1,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.192030178624285,1.08299825797306,0.0829982579730619,1.10200991612749,0.102009916127494,3,1.4415134475579,1.5,0.5,"left"
"180","13_1",53,"13","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r08y23g10b29.jpeg",18,8,19,23,14,10,27,29,-1,1,0,1,1.731,1.489,1,"gul","13_14",4,0,1,"Left_lead","Male","Female",1,-0.0147393558200618,0.214348980677473,0.212936134440548,1.08299825797306,0.0829982579730619,1.05460712611887,0.0546071261188674,1,-1.09205564208932,0.5,-0.5,"left"
"182","13_1",63,"13","Male",23,"Stim\r13y21g23b09.jpeg","Stim\r18y19g14b27.jpeg",13,18,21,19,23,14,9,27,-4,-1,1,1,1.667,1.729,1,"gul","13_14",-2,0,0,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.213736535148987,1.08299825797306,0.0829982579730619,1.08367555785444,0.0836755578544426,4,2.7082979923815,4,3,"left"
"183","13_1",66,"13","Male",23,"Stim\r09y07g06b09.jpeg","Stim\r07y14g27b22.jpeg",9,7,7,14,6,27,9,22,2,-1,1,0,2.58,2.195,1,"gul","13_14",7,1,0,"Left_lead","Male","Female",1,-0.0147393558200618,0.214348980677473,0.220732775465927,1.08299825797306,0.0829982579730619,1.07445771926756,0.0744577192675628,2,0.174728902734291,1,0,"left"
"184","13_1",67,"13","Male",23,"Stim\r07y14g27b22.jpeg","Stim\r11y13g22b35.jpeg",7,11,14,13,27,22,22,35,-1,-1,1,1,1.127,1.243,1,"gul","13_14",-1,0,0,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.239596455565852,1.08299825797306,0.0829982579730619,1.07145208754883,0.0714520875488296,1,-1.09205564208932,1,0,"left"
"187","13_1",70,"13","Male",23,"Stim\r21y03g15b37.jpeg","Stim\r03y11g01b26.jpeg",21,3,3,11,15,1,37,26,2,1,1,1,4.022,2.412,1,"gul","13_14",8,1,1,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.265309687046214,1.08299825797306,0.0829982579730619,1.68268983963974,0.682689839639744,2,0.174728902734291,2,1,"left"
"188","13_1",71,"13","Male",23,"Stim\r11y26g25b38.jpeg","Stim\r05y28g23b30.jpeg",11,5,26,28,25,23,38,30,-2,-1,0,0,1.303,1.113,1,"gul","13_14",2,0,0,"Left_lead","Male","Female",0,-0.0147393558200618,0.214348980677473,0.251075959440856,1.08299825797306,0.0829982579730619,1.54462789895605,0.544627898956048,2,0.174728902734291,2,1,"left"
"193","13_2",14,"13","Male",23,"Stim\r18y19g14b27.jpeg","Stim\r10y03g03b07.jpeg",18,10,19,3,14,3,27,7,2,1,0,0,2.281,5.082,2,"rød","13_15",-8,1,1,"Left_lead","Male","Male",0,0.35544035557098,0.192914250493589,0.193985833787304,1.04234572158282,0.0423457215828185,0.967612325420638,-0.0323876745793616,2,-0.306476579428413,1,0,"left"
"194","13_2",18,"13","Male",23,"Stim\r12y12g14b26.jpeg","Stim\r08y12g20b03.jpeg",12,8,12,12,14,20,26,3,-2,1,1,0,2.349,1.034,2,"rød","13_15",-4,0,1,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.204317176757961,1.04234572158282,0.0423457215828185,0.914684355137937,-0.0853156448620634,2,-0.306476579428413,0.666666666666667,-0.333333333333333,"left"
"197","13_2",28,"13","Male",23,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,2,-1,0,1,1.05,1.782,2,"blå","13_15",-4,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.169075187534877,1.04234572158282,0.0423457215828185,0.916319380419085,-0.0836806195809154,2,-0.306476579428413,1,0,"left"
"199","13_2",32,"13","Male",23,"Stim\r10y03g03b07.jpeg","Stim\r03y03g02b05.jpeg",10,3,3,3,3,2,7,5,2,-1,0,1,1.808,4.164,2,"blå","13_15",-2,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.195876418302011,1.04234572158282,0.0423457215828185,0.936105017883428,-0.0638949821165715,2,-0.306476579428413,1,0,"left"
"201","13_2",39,"13","Male",23,"Stim\r21y01g04b27.jpeg","Stim\r17y07g07b24.jpeg",21,17,1,7,4,7,27,24,-4,-1,1,1,1.68,1.655,2,"blå","13_15",-3,0,0,"Left_lead","Male","Male",0,0.35544035557098,0.192914250493589,0.157122709333165,1.04234572158282,0.0423457215828185,1.09358444401368,0.0935844440136804,4,2.0091242429196,2,1,"left"
"205","13_2",45,"13","Male",23,"Stim\r12y07g07b17.jpeg","Stim\r13y33g08b23.jpeg",12,13,7,33,7,8,17,23,2,-1,1,0,1.853,1.425,2,"blå","13_15",6,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.166477173327174,1.04234572158282,0.0423457215828185,1.03469909293641,0.0346990929364106,2,-0.306476579428413,0.666666666666667,-0.333333333333333,"left"
"206","13_2",46,"13","Male",23,"Stim\r16y09g06b10.jpeg","Stim\r06y36g16b14.jpeg",16,6,9,36,6,16,10,14,4,1,1,1,1.529,1.574,2,"blå","13_15",4,1,1,"Left_lead","Male","Male",0,0.35544035557098,0.192914250493589,0.175183213133113,1.04234572158282,0.0423457215828185,1.01567189105234,0.015671891052337,4,2.0091242429196,1.33333333333333,0.333333333333333,"left"
"207","13_2",49,"13","Male",23,"Stim\r12y09g30b18.jpeg","Stim\r12y07g07b17.jpeg",12,12,9,7,30,7,18,17,-1,1,1,0,2.475,1.122,2,"gul","13_15",-2,0,1,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.167710938216654,1.04234572158282,0.0423457215828185,1.00881412560286,0.00881412560286154,1,-1.46427699060242,0.5,-0.5,"left"
"212","13_2",67,"13","Male",23,"Stim\r07y02g03b06.jpeg","Stim\r21y01g04b27.jpeg",7,21,2,1,3,4,6,27,2,-1,0,1,3.598,1.773,2,"gul","13_15",-1,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.241036907498341,1.04234572158282,0.0423457215828185,1.0404839620262,0.0404839620262034,2,-0.306476579428413,2,1,"left"
"213","13_2",72,"13","Male",23,"Stim\r22y35g09b11.jpeg","Stim\r04y39g24b15.jpeg",22,4,35,39,9,24,11,15,-3,-1,0,0,1.343,1.297,2,"gul","13_15",4,0,0,"Left_lead","Male","Male",0,0.35544035557098,0.192914250493589,0.236764196022852,1.04234572158282,0.0423457215828185,1.0253319206411,0.0253319206411013,3,0.851323831745592,1.5,0.5,"left"
"214","13_2",73,"13","Male",23,"Stim\r14y12g04b29.jpeg","Stim\r01y27g01b01.jpeg",14,1,12,27,4,1,29,1,1,-1,0,1,1.815,1.08,2,"grøn","13_15",-3,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.234393559987709,1.04234572158282,0.0423457215828185,0.993427071196609,-0.00657292880339111,1,-1.46427699060242,0.333333333333333,-0.666666666666667,"left"
"217","13_2",77,"13","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r09y15g18b07.jpeg",4,9,28,15,27,18,6,7,3,-1,0,1,2.501,4.585,2,"grøn","13_15",-9,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.199850553236589,1.04234572158282,0.0423457215828185,0.927489909544451,-0.072510090455549,3,0.851323831745592,1,0,"left"
"218","13_2",78,"13","Male",23,"Stim\r06y14g31b25.jpeg","Stim\r02y19g24b04.jpeg",6,2,14,19,31,24,25,4,-2,1,1,0,1.118,2.081,2,"grøn","13_15",-7,0,1,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.19768187038237,1.04234572158282,0.0423457215828185,0.956562929792828,-0.0434370702071721,2,-0.306476579428413,1,0,"left"
"219","13_2",79,"13","Male",23,"Stim\r17y07g07b24.jpeg","Stim\r03y11g01b26.jpeg",17,3,7,11,7,1,24,26,-2,-1,1,1,1.126,2.503,2,"grøn","13_15",-6,0,0,"Left_lead","Male","Male",0,0.35544035557098,0.192914250493589,0.19487938527803,1.04234572158282,0.0423457215828185,0.984353052200586,-0.0156469477994142,2,-0.306476579428413,2,1,"left"
"221","13_2",83,"13","Male",23,"Stim\r22y35g09b11.jpeg","Stim\r08y23g10b29.jpeg",22,8,35,23,9,10,11,29,2,-1,1,0,2.074,1.283,2,"grøn","13_15",1,1,0,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.192886141739855,1.04234572158282,0.0423457215828185,1.05213667871498,0.0521366787149751,2,-0.306476579428413,0.666666666666667,-0.333333333333333,"left"
"223","13_2",92,"13","Male",23,"Stim\r04y39g24b15.jpeg","Stim\r10y27g22b14.jpeg",4,10,39,27,24,22,15,14,-2,1,1,0,2.124,1.206,2,"grøn","13_15",-2,0,1,"Left_lead","Male","Male",1,0.35544035557098,0.192914250493589,0.253941720329568,1.04234572158282,0.0423457215828185,1.02825935876937,0.0282593587693714,2,-0.306476579428413,0.666666666666667,-0.333333333333333,"left"
"226","15_1",12,"15","Male",20,"Stim\r15y05g12b10.jpeg","Stim\r13y33g08b23.jpeg",15,13,5,33,12,8,10,23,3,1,0,0,2.038,3.075,1,"rød","15_16",-2,1,1,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.201989029874951,0.96610275484321,-0.0338972451567899,0.968561212486054,-0.0314387875139465,3,0.695968773397057,1,0,"left"
"230","15_1",17,"15","Male",20,"Stim\r17y20g40b07.jpeg","Stim\r14y20g16b10.jpeg",17,14,20,20,40,16,7,10,-2,1,1,0,2.774,1.804,1,"rød","15_16",-3,0,1,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.220387175947438,0.96610275484321,-0.0338972451567899,1.07280427605735,0.0728042760573493,2,-0.586078967071206,0.5,-0.5,"left"
"231","15_1",18,"15","Male",20,"Stim\r08y23g10b29.jpeg","Stim\r11y26g25b38.jpeg",8,11,23,26,10,25,29,38,-2,-1,0,0,3.816,1.897,1,"rød","15_16",3,0,0,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.230336772746613,0.96610275484321,-0.0338972451567899,1.0174654715495,0.0174654715495006,2,-0.586078967071206,1,0,"left"
"233","15_1",23,"15","Male",20,"Stim\r05y28g23b30.jpeg","Stim\r04y39g24b15.jpeg",5,4,28,39,23,24,30,15,-2,-1,1,1,2.831,6.564,1,"rød","15_16",-1,0,0,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.240015248615553,0.96610275484321,-0.0338972451567899,1.03867415396396,0.0386741539639566,2,-0.586078967071206,1,0,"left"
"236","15_1",30,"15","Male",20,"Stim\r06y14g31b25.jpeg","Stim\r20y04g39b23.jpeg",6,20,14,4,31,39,25,23,3,1,0,0,1.437,1.698,1,"blå","15_16",-2,1,1,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.227129439076668,0.96610275484321,-0.0338972451567899,1.00927835596953,0.00927835596953419,3,0.695968773397057,0.75,-0.25,"left"
"237","15_1",32,"15","Male",20,"Stim\r17y07g07b24.jpeg","Stim\r03y11g01b26.jpeg",17,3,7,11,7,1,24,26,-3,1,0,1,2.084,3.35,1,"blå","15_16",2,0,1,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.219674801164527,0.96610275484321,-0.0338972451567899,0.987707723471884,-0.0122922765281164,3,0.695968773397057,0.75,-0.25,"left"
"238","15_1",35,"15","Male",20,"Stim\r06y36g16b14.jpeg","Stim\r05y40g33b16.jpeg",6,5,36,40,16,33,14,16,4,1,1,1,1.858,2.275,1,"blå","15_16",2,1,1,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.219130400570615,0.96610275484321,-0.0338972451567899,0.970919140119985,-0.0290808598800147,4,1.97801651386532,1,0,"left"
"241","15_1",39,"15","Male",20,"Stim\r06y19g29b08.jpeg","Stim\r10y02g36b05.jpeg",6,10,19,2,29,36,8,5,-1,1,1,0,2.299,2.182,1,"blå","15_16",-3,0,1,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.157426078206156,0.96610275484321,-0.0338972451567899,0.99852209319275,-0.00147790680724991,1,-1.86812670753947,0.25,-0.75,"left"
"243","15_1",48,"15","Male",20,"Stim\r17y20g40b07.jpeg","Stim\r05y40g33b16.jpeg",17,5,20,40,40,33,7,16,2,1,1,1,2.028,2.831,1,"blå","15_16",9,1,1,"Left_lead","Male","Female",0,-0.115424833105787,0.219657355391063,0.189339847830588,0.96610275484321,-0.0338972451567899,1.06475399631727,0.064753996317267,2,-0.586078967071206,1,0,"left"
"244","15_1",49,"15","Male",20,"Stim\r10y13g07b36.jpeg","Stim\r21y03g15b37.jpeg",10,21,13,3,7,15,36,37,-3,1,0,1,1.781,1.639,1,"blå","15_16",1,0,1,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.199600948736801,0.96610275484321,-0.0338972451567899,1.05733029546504,0.0573302954650414,3,0.695968773397057,0.75,-0.25,"left"
"248","15_1",63,"15","Male",20,"Stim\r11y10g06b19.jpeg","Stim\r12y07g07b17.jpeg",11,12,10,7,6,7,19,17,2,-1,0,1,2.581,3.593,1,"gul","15_16",-3,1,0,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.216098600930375,0.96610275484321,-0.0338972451567899,0.946547823896874,-0.0534521761031256,2,-0.586078967071206,0.5,-0.5,"left"
"256","15_1",80,"15","Male",20,"Stim\r04y39g24b15.jpeg","Stim\r21y03g15b37.jpeg",4,21,39,3,24,15,15,37,2,-1,0,1,1.604,1.796,1,"grøn","15_16",-9,1,0,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.185098143906333,0.96610275484321,-0.0338972451567899,0.878926166626232,-0.121073833373768,2,-0.586078967071206,0.5,-0.5,"left"
"258","15_1",85,"15","Male",20,"Stim\r08y23g10b29.jpeg","Stim\r10y13g07b36.jpeg",8,10,23,13,10,7,29,36,-1,1,1,0,1.666,1.311,1,"grøn","15_16",-3,0,1,"Left_lead","Male","Female",1,-0.115424833105787,0.219657355391063,0.185342942232726,0.96610275484321,-0.0338972451567899,0.983404301635388,-0.0165956983646117,1,-1.86812670753947,0.333333333333333,-0.666666666666667,"left"
"261","14_2",10,"14","Female",25,"Stim\r12y07g16b25.jpeg","Stim\r14y20g16b10.jpeg",12,14,7,20,16,16,25,10,2,1,1,1,1.182,1.708,2,"rød","14_16",2,1,1,"Left_lead","Female","Female",0,0.271990915369212,0.218684841346312,0.19637535720219,1.01420832099085,0.0142083209908499,0.944824181591515,-0.0551758184084854,2,0,1,0,"left"
"263","14_2",18,"14","Female",25,"Stim\r14y10g15b15.jpeg","Stim\r15y05g12b10.jpeg",14,15,10,5,15,12,15,10,-2,1,0,1,1.13,1.264,2,"rød","14_16",1,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.214096799829423,1.01420832099085,0.0142083209908499,0.943134008929151,-0.0568659910708494,2,0,0.5,-0.5,"left"
"266","14_2",24,"14","Female",25,"Stim\r22y02g34b05.jpeg","Stim\r19y10g06b15.jpeg",22,19,2,10,34,6,5,15,-1,1,1,0,3.105,1.556,2,"rød","14_16",-3,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.233341000799385,1.01420832099085,0.0142083209908499,1.0079889187249,0.00798891872489849,1,-1.33333333333333,0.25,-0.75,"left"
"269","14_2",31,"14","Female",25,"Stim\r06y19g29b08.jpeg","Stim\r18y13g28b06.jpeg",6,18,19,13,29,28,8,6,-1,1,1,0,3.342,2.048,2,"blå","14_16",-2,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.243729377461255,1.01420832099085,0.0142083209908499,1.10070821332672,0.100708213326722,1,-1.33333333333333,1,0,"left"
"271","14_2",33,"14","Female",25,"Stim\r04y39g24b15.jpeg","Stim\r12y07g07b17.jpeg",4,12,39,7,24,7,15,17,-2,-1,0,0,1.144,1.944,2,"blå","14_16",2,0,0,"Left_lead","Female","Female",0,0.271990915369212,0.218684841346312,0.214561528099405,1.01420832099085,0.0142083209908499,1.01111965711674,0.0111196571167396,2,0,2,1,"left"
"272","14_2",34,"14","Female",25,"Stim\r16y09g06b10.jpeg","Stim\r02y10g14b11.jpeg",16,2,9,10,6,14,10,11,2,-1,1,0,1.045,1.397,2,"blå","14_16",1,1,0,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.214586253535772,1.01420832099085,0.0142083209908499,0.992150195904293,-0.0078498040957069,2,0,0.5,-0.5,"left"
"274","14_2",43,"14","Female",25,"Stim\r17y20g40b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,20,24,40,16,7,4,-1,1,1,0,2.155,1.55,2,"blå","14_16",-3,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.166421687512967,1.01420832099085,0.0142083209908499,1.0216069509208,0.0216069509207986,1,-1.33333333333333,0.25,-0.75,"left"
"276","14_2",45,"14","Female",25,"Stim\r09y07g06b09.jpeg","Stim\r04y28g27b06.jpeg",9,4,7,28,6,27,9,6,2,-1,0,1,0.974,1.291,2,"blå","14_16",-3,1,0,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.175740941681625,1.01420832099085,0.0142083209908499,0.982035341826871,-0.0179646581731294,2,0,0.5,-0.5,"left"
"277","14_2",46,"14","Female",25,"Stim\r11y13g22b35.jpeg","Stim\r14y08g21b39.jpeg",11,14,13,8,22,21,35,39,2,-1,1,0,1.673,1.057,2,"blå","14_16",4,1,0,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.190434696124268,1.01420832099085,0.0142083209908499,1.00458371414485,0.00458371414485392,2,0,0.5,-0.5,"left"
"279","14_2",52,"14","Female",25,"Stim\r15y05g12b10.jpeg","Stim\r12y07g07b17.jpeg",15,12,5,7,12,7,10,17,-2,1,0,1,1.453,1.231,2,"gul","14_16",2,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.154337465217566,1.01420832099085,0.0142083209908499,1.07361787677721,0.0736178767772093,2,0,0.5,-0.5,"left"
"280","14_2",53,"14","Female",25,"Stim\r14y10g15b15.jpeg","Stim\r08y09g09b11.jpeg",14,8,10,9,15,9,15,11,-2,-1,1,1,1.584,1.76,2,"gul","14_16",-1,0,0,"Left_lead","Female","Female",0,0.271990915369212,0.218684841346312,0.139836628754909,1.01420832099085,0.0142083209908499,1.01604171910154,0.0160417191015425,2,0,1,0,"left"
"281","14_2",57,"14","Female",25,"Stim\r20y14g02b19.jpeg","Stim\r02y10g14b11.jpeg",20,2,14,10,2,14,19,11,-1,1,1,0,1.582,2.166,2,"gul","14_16",-4,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.13798689597975,1.01420832099085,0.0142083209908499,1.4555111003598,0.4555111003598,1,-1.33333333333333,0.5,-0.5,"left"
"285","14_2",69,"14","Female",25,"Stim\r10y27g22b14.jpeg","Stim\r11y26g25b38.jpeg",10,11,27,26,22,25,14,38,-3,1,1,0,1.011,1.715,2,"gul","14_16",-1,0,1,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.25353340227302,1.01420832099085,0.0142083209908499,1.06157053982378,0.0615705398237805,3,1.33333333333333,0.75,-0.25,"left"
"286","14_2",74,"14","Female",25,"Stim\r10y13g07b36.jpeg","Stim\r08y23g10b29.jpeg",10,8,13,23,7,10,36,29,2,-1,1,0,2.951,1.3,2,"grøn","14_16",3,1,0,"Left_lead","Female","Female",1,0.271990915369212,0.218684841346312,0.254267695933986,1.01420832099085,0.0142083209908499,1.07659619515879,0.0765961951587903,2,0,2,1,"left"
"289","14_2",83,"14","Female",25,"Stim\r12y07g16b25.jpeg","Stim\r02y10g14b11.jpeg",12,2,7,10,16,14,25,11,-4,-1,1,1,1.805,1.516,2,"grøn","14_16",-2,0,0,"Left_lead","Female","Female",0,0.271990915369212,0.218684841346312,0.215644464630152,1.01420832099085,0.0142083209908499,1.0882796142198,0.0882796142197986,4,2.66666666666667,4,3,"left"
