"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Sensitivity_roll","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"2205","12_1",25,"12","Female",24,"Stim\r08y12g20b03.jpeg","Stim\r07y02g03b06.jpeg",8,7,12,2,20,3,3,6,-3,-1,1,1,1.121,3.913,1,"rød","10_12",-1,0,0,"Right_lead","Female","Female",0,0.271360215595275,1.03302337818928,0.033023378189281,3,1.19082627905617,1.5,0.5,"right"
"2206","12_1",30,"12","Female",24,"Stim\r16y09g06b10.jpeg","Stim\r18y13g28b06.jpeg",16,18,9,13,6,28,10,6,-2,1,1,0,2.74,5.699,1,"blå","10_12",-4,0,1,"Right_lead","Female","Female",1,0.2404097108742,1.00428255707814,0.00428255707814129,2,0.0793884186037444,1,0,"right"
"2213","12_1",49,"12","Female",24,"Stim\r10y13g07b36.jpeg","Stim\r09y06g26b32.jpeg",10,9,13,6,7,26,36,32,-4,1,1,0,1.548,11.35,1,"blå","10_12",-4,0,1,"Right_lead","Female","Female",1,0.20099741282781,1.2637710649192,0.263771064919198,4,2.30226413950859,1,0,"right"
"2215","12_1",57,"12","Female",24,"Stim\r08y23g10b29.jpeg","Stim\r10y27g22b14.jpeg",8,10,23,27,10,22,29,14,-1,1,0,1,1.671,3.096,1,"gul","10_12",4,0,1,"Right_lead","Female","Female",1,0.171601537199907,1.01461371793578,0.0146137179357799,1,-1.03204944184868,0.333333333333333,-0.666666666666667,"right"
"2216","12_1",62,"12","Female",24,"Stim\r14y12g04b29.jpeg","Stim\r18y13g28b06.jpeg",14,18,12,13,4,28,29,6,3,1,1,1,1.48,4.282,1,"gul","10_12",1,1,1,"Right_lead","Female","Female",0,0.21981994331935,1.0682306420342,0.0682306420341983,3,1.19082627905617,1.5,0.5,"right"
"2222","12_1",84,"12","Female",24,"Stim\r04y16g13b13.jpeg","Stim\r08y23g10b29.jpeg",4,8,16,23,13,10,13,29,-2,1,1,0,1.205,2.13,1,"grøn","10_12",-3,0,1,"Right_lead","Female","Female",1,0.19456003158815,0.945709918263792,-0.0542900817362081,2,0.0793884186037444,0.666666666666667,-0.333333333333333,"right"
"2224","12_1",92,"12","Female",24,"Stim\r13y33g08b23.jpeg","Stim\r17y07g07b24.jpeg",13,17,33,7,8,7,23,24,-2,-1,1,1,0.969,2.683,1,"grøn","10_12",-1,0,0,"Right_lead","Female","Female",0,0.2483605057126,0.87736177746614,-0.12263822253386,2,0.0793884186037444,2,1,"right"
"2226","12_1",94,"12","Female",24,"Stim\r09y02g05b02.jpeg","Stim\r03y11g01b26.jpeg",9,3,2,11,5,1,2,26,1,-1,0,1,1.087,3.98,1,"grøn","10_12",-4,1,0,"Right_lead","Female","Female",1,0.245810599491445,0.833848419393843,-0.166151580606157,1,-1.03204944184868,1,0,"right"
"2231","14_1",23,"14","Female",25,"Stim\r13y21g23b09.jpeg","Stim\r12y07g16b25.jpeg",13,12,21,7,23,16,9,25,-3,-1,1,1,1.492,7.612,1,"rød","13_14",-1,0,0,"Right_lead","Female","Male",0,0.25799696133361,1.02163014275546,0.0216301427554568,3,2.17028994244925,1,0,"right"
"2232","14_1",24,"14","Female",25,"Stim\r10y37g07b02.jpeg","Stim\r13y21g23b09.jpeg",10,13,37,21,7,23,2,9,2,1,1,1,2.909,6.117,1,"rød","13_14",3,1,1,"Right_lead","Female","Male",0,0.2635779606367,1.04348335032845,0.0434833503284546,2,0.514016039001138,2,1,"right"
"2234","14_1",32,"14","Female",25,"Stim\r10y27g22b14.jpeg","Stim\r12y09g30b18.jpeg",10,12,27,9,22,30,14,18,2,1,1,1,1.285,4.834,1,"blå","13_14",4,1,1,"Right_lead","Female","Male",0,0.228381606043295,1.09072612277721,0.0907261227772105,2,0.514016039001138,1,0,"right"
"2238","14_1",40,"14","Female",25,"Stim\r15y16g12b03.jpeg","Stim\r22y23g20b06.jpeg",15,22,16,23,12,20,3,6,-1,1,0,1,1.308,4.612,1,"blå","13_14",3,0,1,"Right_lead","Female","Male",1,0.16285616294285,1.04861795459599,0.0486179545959897,1,-1.14225786444697,1,0,"right"
"2239","14_1",41,"14","Female",25,"Stim\r17y11g38b07.jpeg","Stim\r06y19g29b08.jpeg",17,6,11,19,38,29,7,8,-1,1,0,1,1.567,4.736,1,"blå","13_14",1,0,1,"Right_lead","Female","Male",1,0.16931895588146,1.07519239122248,0.0751923912224801,1,-1.14225786444697,1,0,"right"
"2240","14_1",42,"14","Female",25,"Stim\r21y01g04b27.jpeg","Stim\r15y17g24b30.jpeg",21,15,1,17,4,24,27,30,-2,-1,0,0,1.182,3.628,1,"blå","13_14",3,0,0,"Right_lead","Female","Male",0,0.183471851916835,1.20272358677232,0.202723586772323,2,0.514016039001138,2,1,"right"
"2241","14_1",47,"14","Female",25,"Stim\r09y06g26b32.jpeg","Stim\r05y28g23b30.jpeg",9,5,6,28,26,23,32,30,2,1,0,0,2.669,2.252,1,"blå","13_14",-2,1,1,"Right_lead","Female","Male",0,0.216820106001746,1.17111488826337,0.171114888263365,2,0.514016039001138,1,0,"right"
"2243","14_1",49,"14","Female",25,"Stim\r03y06g12b09.jpeg","Stim\r22y35g09b11.jpeg",3,22,6,35,12,9,9,11,-1,1,0,1,1.399,2.227,1,"blå","13_14",2,0,1,"Right_lead","Female","Male",1,0.206869731464475,1.13059089050693,0.130590890506932,1,-1.14225786444697,0.5,-0.5,"right"
"2244","14_1",51,"14","Female",25,"Stim\r12y07g16b25.jpeg","Stim\r03y06g12b09.jpeg",12,3,7,6,16,12,25,9,-2,-1,1,1,1.509,2.332,1,"gul","13_14",-1,0,0,"Right_lead","Female","Male",0,0.205349955107745,1.1339419119151,0.133941911915104,2,0.514016039001138,0.666666666666667,-0.333333333333333,"right"
"2246","14_1",56,"14","Female",25,"Stim\r16y09g06b10.jpeg","Stim\r09y07g06b09.jpeg",16,9,9,7,6,6,10,9,2,1,0,0,1.127,2.725,1,"gul","13_14",-2,1,1,"Right_lead","Female","Male",0,0.180795798222992,1.01554447946165,0.0155444794616491,2,0.514016039001138,2,1,"right"
"2250","14_1",69,"14","Female",25,"Stim\r17y22g16b15.jpeg","Stim\r14y20g16b10.jpeg",17,14,22,20,16,16,15,10,2,-1,0,1,1.006,3.112,1,"gul","13_14",-2,1,0,"Right_lead","Female","Male",1,0.22602848870325,1.03612521989048,0.0361252198904811,2,0.514016039001138,0.666666666666667,-0.333333333333333,"right"
"2254","14_1",75,"14","Female",25,"Stim\r12y12g14b26.jpeg","Stim\r15y16g12b03.jpeg",12,15,12,16,14,12,26,3,1,-1,0,1,0.974,4.346,1,"grøn","13_14",-2,1,0,"Right_lead","Female","Male",1,0.21125571873345,1.01882867824822,0.018828678248225,1,-1.14225786444697,0.5,-0.5,"right"
"2255","14_1",77,"14","Female",25,"Stim\r14y12g04b29.jpeg","Stim\r12y07g07b17.jpeg",14,12,12,7,4,7,29,17,-1,-1,0,0,1.407,3.642,1,"grøn","13_14",3,0,0,"Right_lead","Female","Male",0,0.18778470158932,1.01767644812338,0.0176764481233822,1,-1.14225786444697,1,0,"right"
"2256","14_1",89,"14","Female",25,"Stim\r17y22g16b15.jpeg","Stim\r09y15g18b07.jpeg",17,9,22,15,16,18,15,7,-2,1,0,1,1.306,2.071,1,"grøn","13_14",2,0,1,"Right_lead","Female","Male",1,0.2510561918547,0.909788559737966,-0.0902114402620335,2,0.514016039001138,1,0,"right"
"2260","15_2",19,"15","Male",20,"Stim\r17y20g40b07.jpeg","Stim\r16y09g06b10.jpeg",17,16,20,9,40,6,7,10,2,-1,0,1,1.602,3.355,2,"rød","13_15",-1,1,0,"Right_lead","Male","Male",1,0.2438668941684,0.957337895968238,-0.0426621040317618,2,-0.445023402515898,1,0,"right"
"2263","15_2",30,"15","Male",20,"Stim\r17y11g38b07.jpeg","Stim\r10y02g36b05.jpeg",17,10,11,2,38,36,7,5,2,-1,0,1,2.132,1.224,2,"blå","13_15",-2,1,0,"Right_lead","Male","Male",1,0.234121576757185,0.95929261518239,-0.0407073848176104,2,-0.445023402515898,0.666666666666667,-0.333333333333333,"right"
"2265","15_2",36,"15","Male",20,"Stim\r22y02g34b05.jpeg","Stim\r10y27g22b14.jpeg",22,10,2,27,34,22,5,14,-2,1,0,1,2.496,1.27,2,"blå","13_15",9,0,1,"Right_lead","Male","Male",1,0.162742152662954,1.05117635759341,0.0511763575934125,2,-0.445023402515898,1,0,"right"
"2267","15_2",40,"15","Male",20,"Stim\r02y10g14b11.jpeg","Stim\r20y14g02b19.jpeg",2,20,10,14,14,2,11,19,3,1,1,1,1.278,1.516,2,"blå","13_15",8,1,1,"Right_lead","Male","Male",0,0.157179775477933,1.02760113645833,0.0276011364583304,3,0.930503477987786,0.75,-0.25,"right"
"2268","15_2",42,"15","Male",20,"Stim\r01y27g01b01.jpeg","Stim\r09y02g05b02.jpeg",1,9,27,2,1,5,1,2,-2,1,0,1,1.55,0.929,2,"blå","13_15",1,0,1,"Right_lead","Male","Male",1,0.1616640124669,1.07574886854802,0.0757488685480192,2,-0.445023402515898,0.5,-0.5,"right"
"2269","15_2",43,"15","Male",20,"Stim\r22y23g20b06.jpeg","Stim\r08y12g20b03.jpeg",22,8,23,12,20,20,6,3,-1,-1,1,1,0.884,1.693,2,"blå","13_15",-3,0,0,"Right_lead","Male","Male",0,0.1600060794261,1.0784859541229,0.0784859541229039,1,-1.82055028301958,1,0,"right"
"2273","15_2",55,"15","Male",20,"Stim\r15y05g12b10.jpeg","Stim\r09y06g26b32.jpeg",15,9,5,6,12,26,10,32,2,-1,1,0,3.125,1.136,2,"gul","13_15",1,1,0,"Right_lead","Male","Male",1,0.178165672724925,0.972001434715425,-0.0279985652845754,2,-0.445023402515898,1,0,"right"
"2275","15_2",65,"15","Male",20,"Stim\r06y14g31b25.jpeg","Stim\r19y10g06b15.jpeg",6,19,14,10,31,6,25,15,3,1,0,0,1.415,1.558,2,"gul","13_15",-4,1,1,"Right_lead","Male","Male",0,0.214090434185225,1.03665525207268,0.0366552520726835,3,0.930503477987786,1.5,0.5,"right"
"2276","15_2",66,"15","Male",20,"Stim\r18y19g14b27.jpeg","Stim\r15y16g12b03.jpeg",18,15,19,16,14,12,27,3,2,1,0,0,1.321,3.185,2,"gul","13_15",-3,1,1,"Right_lead","Male","Male",0,0.2220780237867,1.04270820516979,0.0427082051697869,2,-0.445023402515898,0.666666666666667,-0.333333333333333,"right"
"2280","15_2",75,"15","Male",20,"Stim\r11y13g22b35.jpeg","Stim\r08y12g20b03.jpeg",11,8,13,12,22,20,35,3,3,1,0,0,1.585,1.336,2,"grøn","13_15",-2,1,1,"Right_lead","Male","Male",0,0.21235923937453,0.980729989134911,-0.0192700108650887,3,0.930503477987786,1.5,0.5,"right"
"2281","15_2",76,"15","Male",20,"Stim\r12y07g16b25.jpeg","Stim\r21y03g15b37.jpeg",12,21,7,3,16,15,25,37,1,-1,0,1,1.129,1.02,2,"grøn","13_15",-1,1,0,"Right_lead","Male","Male",1,0.207264405743145,0.969064496277328,-0.0309355037226722,1,-1.82055028301958,0.333333333333333,-0.666666666666667,"right"
"2289","15_2",94,"15","Male",20,"Stim\r14y20g16b10.jpeg","Stim\r07y06g08b05.jpeg",14,7,20,6,16,8,10,5,2,-1,0,1,1.154,1.23,2,"grøn","13_15",-8,1,0,"Right_lead","Male","Male",1,0.24741708086235,0.869668047997447,-0.130331952002553,2,-0.445023402515898,1,0,"right"
"2290","15_2",95,"15","Male",20,"Stim\r08y12g20b03.jpeg","Stim\r03y06g12b09.jpeg",8,3,12,6,20,12,3,9,-2,-1,1,1,0.928,1.137,2,"grøn","13_15",-8,0,0,"Right_lead","Male","Male",0,0.26917531970125,0.885060502945759,-0.114939497054241,2,-0.445023402515898,1,0,"right"
"2292","16_1",14,"16","Female",21,"Stim\r09y02g05b02.jpeg","Stim\r08y12g20b03.jpeg",9,8,2,12,5,20,2,3,-4,-1,1,1,1.649,2.083,1,"rød","15_16",-1,0,0,"Right_lead","Female","Male",0,0.2203671940967,0.966506755046683,-0.0334932449533172,4,0.808745594448314,4,3,"right"
"2293","16_1",15,"16","Female",21,"Stim\r07y14g27b22.jpeg","Stim\r06y19g29b08.jpeg",7,6,14,19,27,29,22,8,2,-1,0,1,1.757,3.01,1,"rød","15_16",-1,1,0,"Right_lead","Female","Male",1,0.230024565995705,0.937736955875117,-0.0622630441248831,2,-1.36864639060484,1,0,"right"
"2294","16_1",16,"16","Female",21,"Stim\r11y10g06b19.jpeg","Stim\r14y20g16b10.jpeg",11,14,10,20,6,16,19,10,-2,1,0,1,1.881,4.922,1,"rød","15_16",3,0,1,"Right_lead","Female","Male",1,0.22887274958321,0.979330996220064,-0.0206690037799361,2,-1.36864639060484,0.5,-0.5,"right"
"2299","16_1",25,"16","Female",21,"Stim\r05y40g33b16.jpeg","Stim\r07y14g27b22.jpeg",5,7,40,14,33,27,16,22,-2,-1,0,0,2.992,3.024,1,"rød","15_16",2,0,0,"Right_lead","Female","Male",0,0.26839083086305,0.965610377892947,-0.034389622107053,2,-1.36864639060484,1,0,"right"
"2304","16_1",36,"16","Female",21,"Stim\r03y11g01b26.jpeg","Stim\r08y23g10b29.jpeg",3,8,11,23,1,10,26,29,4,1,1,1,1.294,3.94,1,"blå","15_16",3,1,1,"Right_lead","Female","Male",0,0.162852067917625,0.898726445338891,-0.101273554661109,4,0.808745594448314,2,1,"right"
"2305","16_1",38,"16","Female",21,"Stim\r08y12g20b03.jpeg","Stim\r10y02g36b05.jpeg",8,10,12,2,20,36,3,5,-2,1,0,1,4.708,2.781,1,"blå","15_16",2,0,1,"Right_lead","Female","Male",1,0.14993516669004,0.97322828597404,-0.0267717140259598,2,-1.36864639060484,1,0,"right"
"2307","16_1",46,"16","Female",21,"Stim\r14y12g04b29.jpeg","Stim\r09y06g26b32.jpeg",14,9,12,6,4,26,29,32,4,-1,1,0,2.361,5.112,1,"blå","15_16",3,1,0,"Right_lead","Female","Male",1,0.211228275418805,1.0187041971335,0.0187041971335047,4,0.808745594448314,1,0,"right"
"2311","16_1",57,"16","Female",21,"Stim\r22y23g20b06.jpeg","Stim\r01y27g01b01.jpeg",22,1,23,27,20,1,6,1,4,1,1,1,1.249,1.813,1,"gul","15_16",4,1,1,"Right_lead","Female","Male",0,0.172590990877975,0.986558476434421,-0.0134415235655789,4,0.808745594448314,1.33333333333333,0.333333333333333,"right"
"2314","16_1",66,"16","Female",21,"Stim\r16y09g06b10.jpeg","Stim\r12y07g16b25.jpeg",16,12,9,7,6,16,10,25,-4,-1,1,1,1.429,1.483,1,"gul","15_16",-2,0,0,"Right_lead","Female","Male",0,0.225137098403,0.934044625632194,-0.065955374367806,4,0.808745594448314,2,1,"right"
"2315","16_1",67,"16","Female",21,"Stim\r17y07g07b24.jpeg","Stim\r08y09g09b11.jpeg",17,8,7,9,7,9,24,11,3,-1,1,0,2.418,2.447,1,"gul","15_16",2,1,0,"Right_lead","Female","Male",1,0.25123984856644,0.940364579658859,-0.0596354203411406,3,-0.279950398078262,1,0,"right"
"2316","16_1",70,"16","Female",21,"Stim\r17y12g19b18.jpeg","Stim\r15y16g12b03.jpeg",17,15,12,16,19,12,18,3,4,1,1,1,1.183,0.98,1,"gul","15_16",4,1,1,"Right_lead","Female","Male",0,0.22277090622176,1.03591151230006,0.0359115123000615,4,0.808745594448314,2,1,"right"
"2317","16_1",71,"16","Female",21,"Stim\r04y39g24b15.jpeg","Stim\r05y40g33b16.jpeg",4,5,39,40,24,33,15,16,4,1,1,1,1.23,0.847,1,"gul","15_16",1,1,1,"Right_lead","Female","Male",0,0.223037241128932,1.07648938414187,0.0764893841418708,4,0.808745594448314,1.33333333333333,0.333333333333333,"right"
"2318","16_1",73,"16","Female",21,"Stim\r12y07g07b17.jpeg","Stim\r14y10g15b15.jpeg",12,14,7,10,7,15,17,15,2,1,1,1,1.185,1.061,1,"gul","15_16",3,1,1,"Right_lead","Female","Male",0,0.207566625158516,1.02791492219607,0.0279149221960719,2,-1.36864639060484,0.666666666666667,-0.333333333333333,"right"
"2319","16_1",78,"16","Female",21,"Stim\r09y15g18b07.jpeg","Stim\r11y13g22b35.jpeg",9,11,15,13,18,22,7,35,4,1,1,1,1.364,0.897,1,"grøn","15_16",4,1,1,"Right_lead","Female","Male",0,0.18942104801281,1.08611268817111,0.0861126881711094,4,0.808745594448314,1.33333333333333,0.333333333333333,"right"
"2322","16_1",83,"16","Female",21,"Stim\r10y13g07b36.jpeg","Stim\r17y22g16b15.jpeg",10,17,13,22,7,16,36,15,-3,-1,0,0,1.326,1.281,1,"grøn","15_16",9,0,0,"Right_lead","Female","Male",0,0.1937244228866,1.11756979919064,0.117569799190642,3,-0.279950398078262,1,0,"right"
"2324","16_1",88,"16","Female",21,"Stim\r15y05g12b10.jpeg","Stim\r11y14g08b23.jpeg",15,11,5,14,12,8,10,23,-2,1,1,0,2.016,1.64,1,"grøn","15_16",-4,0,1,"Right_lead","Female","Male",1,0.243542453447275,1.24749714516264,0.247497145162645,2,-1.36864639060484,1,0,"right"
"2325","16_1",90,"16","Female",21,"Stim\r12y12g14b26.jpeg","Stim\r12y07g16b25.jpeg",12,12,12,7,14,16,26,25,2,-1,1,0,2.026,2.528,1,"grøn","15_16",2,1,0,"Right_lead","Female","Male",1,0.2717734190682,1.18453309386452,0.184533093864525,2,-1.36864639060484,1,0,"right"
"2327","16_2",15,"16","Female",21,"Stim\r11y10g06b19.jpeg","Stim\r10y03g03b07.jpeg",11,10,10,3,6,3,19,7,-1,1,1,0,2.591,1.758,2,"rød","14_16",-1,0,1,"Right_lead","Female","Female",1,0.23443370690975,0.983594786149948,-0.0164052138500517,1,-1.19420038043355,0.5,-0.5,"right"
"2330","16_2",20,"16","Female",21,"Stim\r07y02g03b06.jpeg","Stim\r09y07g06b09.jpeg",7,9,2,7,3,6,6,9,2,-1,1,0,2.437,2.611,2,"rød","14_16",2,1,0,"Right_lead","Female","Female",1,0.236593921382645,0.977297332650312,-0.022702667349688,2,-0.450641652993793,2,1,"right"
"2333","16_2",30,"16","Female",21,"Stim\r03y03g02b05.jpeg","Stim\r17y11g38b07.jpeg",3,17,3,11,2,38,5,7,-4,-1,0,0,1.507,1.464,2,"blå","14_16",2,0,0,"Right_lead","Female","Female",0,0.23774669881047,0.952350556437328,-0.0476494435626723,4,1.03647580188572,2,1,"right"
"2335","16_2",32,"16","Female",21,"Stim\r10y07g11b10.jpeg","Stim\r22y23g20b06.jpeg",10,22,7,23,11,20,10,6,-2,1,1,0,1.376,2.561,2,"blå","14_16",-4,0,1,"Right_lead","Female","Female",1,0.230113082564755,0.992571580551951,-0.00742841944804862,2,-0.450641652993793,1,0,"right"
"2338","16_2",35,"16","Female",21,"Stim\r05y40g33b16.jpeg","Stim\r17y12g19b18.jpeg",5,17,40,12,33,19,16,18,2,-1,1,0,2.324,1.463,2,"blå","14_16",2,1,0,"Right_lead","Female","Female",1,0.178751664790724,0.981833026380263,-0.0181669736197371,2,-0.450641652993793,1,0,"right"
"2340","16_2",44,"16","Female",21,"Stim\r17y07g07b24.jpeg","Stim\r13y24g05b28.jpeg",17,13,7,24,7,5,24,28,4,-1,1,0,1.543,4.05,2,"blå","14_16",4,1,0,"Right_lead","Female","Female",1,0.17038824270928,0.861559814464588,-0.138440185535412,4,1.03647580188572,2,1,"right"
"2343","16_2",48,"16","Female",21,"Stim\r08y23g10b29.jpeg","Stim\r06y14g31b25.jpeg",8,6,23,14,10,31,29,25,4,1,0,0,1.096,1.68,2,"blå","14_16",-4,1,1,"Right_lead","Female","Female",0,0.185273681332,0.828339947524948,-0.171660052475052,4,1.03647580188572,2,1,"right"
"2347","16_2",62,"16","Female",21,"Stim\r13y21g23b09.jpeg","Stim\r17y20g40b07.jpeg",13,17,21,20,23,40,9,7,-4,-1,1,1,1.191,1.171,2,"gul","14_16",-1,0,0,"Right_lead","Female","Female",0,0.21648877894475,0.830935012269165,-0.169064987730835,4,1.03647580188572,1.33333333333333,0.333333333333333,"right"
"2348","16_2",64,"16","Female",21,"Stim\r16y09g06b10.jpeg","Stim\r11y10g06b19.jpeg",16,11,9,10,6,6,10,19,-1,1,0,1,1.535,1.608,2,"gul","14_16",1,0,1,"Right_lead","Female","Female",1,0.24428465708395,0.771171558087549,-0.228828441912451,1,-1.19420038043355,0.333333333333333,-0.666666666666667,"right"
"2349","16_2",66,"16","Female",21,"Stim\r17y12g19b18.jpeg","Stim\r12y09g30b18.jpeg",17,12,12,9,19,30,18,18,1,-1,0,1,1.497,1.216,2,"gul","14_16",-3,1,0,"Right_lead","Female","Female",1,0.223943057709516,0.836205962293229,-0.163794037706771,1,-1.19420038043355,0.5,-0.5,"right"
"2352","16_2",77,"16","Female",21,"Stim\r04y16g13b13.jpeg","Stim\r14y20g16b10.jpeg",4,14,16,20,13,16,13,10,-2,1,0,1,1.382,2.717,2,"grøn","14_16",3,0,1,"Right_lead","Female","Female",1,0.188875145364073,1.01602634667188,0.0160263466718806,2,-0.450641652993793,1,0,"right"
"2353","16_2",78,"16","Female",21,"Stim\r20y04g39b23.jpeg","Stim\r17y20g40b07.jpeg",20,17,4,20,39,40,23,7,-4,-1,0,0,1.211,0.755,2,"grøn","14_16",1,0,0,"Right_lead","Female","Female",0,0.18690463140751,1.02735287016389,0.0273528701638943,4,1.03647580188572,2,1,"right"
"2355","16_2",84,"16","Female",21,"Stim\r22y35g09b11.jpeg","Stim\r15y05g12b10.jpeg",22,15,35,5,9,12,11,10,1,1,1,1,0.908,3.28,2,"grøn","14_16",3,1,1,"Right_lead","Female","Female",0,0.194995171066175,1.10143456603444,0.101434566034439,1,-1.19420038043355,0.5,-0.5,"right"
"2356","16_2",89,"16","Female",21,"Stim\r13y24g05b28.jpeg","Stim\r11y14g08b23.jpeg",13,11,24,14,5,8,28,23,1,-1,1,0,1.975,1.164,2,"grøn","14_16",3,1,0,"Right_lead","Female","Female",1,0.243523326231925,0.898571974570994,-0.101428025429006,1,-1.19420038043355,0.25,-0.75,"right"
"2360","17_1",14,"17","Male",20,"Stim\r16y09g06b10.jpeg","Stim\r15y16g12b03.jpeg",16,15,9,16,6,12,10,3,-2,1,1,0,1.373,2.092,1,"rød","19_17",-1,0,1,"Right_lead","Male","Male",1,0.22125493443515,0.974465773301305,-0.0255342266986949,2,-0.458682472293863,0.5,-0.5,"right"
"2361","17_1",17,"17","Male",20,"Stim\r08y09g09b11.jpeg","Stim\r12y07g07b17.jpeg",8,12,9,7,9,7,11,17,-4,-1,0,0,1.385,0.898,1,"rød","19_17",4,0,0,"Right_lead","Male","Male",0,0.2429992107375,0.986245117374448,-0.0137548826255519,4,1.32508269773783,1,0,"right"
"2365","17_1",22,"17","Male",20,"Stim\r17y11g38b07.jpeg","Stim\r16y09g06b10.jpeg",17,16,11,9,38,6,7,10,-4,-1,1,1,1.556,10.217,1,"rød","19_17",-1,0,0,"Right_lead","Male","Male",0,0.25785545715818,1.00634450383298,0.00634450383298235,4,1.32508269773783,1,0,"right"
"2366","17_1",23,"17","Male",20,"Stim\r05y09g02b34.jpeg","Stim\r12y09g30b18.jpeg",5,12,9,9,2,30,34,18,4,1,1,1,1.076,0.859,1,"rød","19_17",7,1,1,"Right_lead","Male","Male",0,0.25798467878253,1.02498750141874,0.0249875014187391,4,1.32508269773783,2,1,"right"
"2367","17_1",24,"17","Male",20,"Stim\r13y24g05b28.jpeg","Stim\r12y09g30b18.jpeg",13,12,24,9,5,30,28,18,2,1,0,0,1.399,1.081,1,"rød","19_17",-1,1,1,"Right_lead","Male","Male",0,0.26317398000334,1.04454115155363,0.0445411515536289,2,-0.458682472293863,2,1,"right"
"2369","17_1",27,"17","Male",20,"Stim\r14y20g16b10.jpeg","Stim\r22y23g20b06.jpeg",14,22,20,23,16,20,10,6,-1,1,1,0,2.253,1.398,1,"blå","19_17",-4,0,1,"Right_lead","Male","Male",1,0.258141473027316,1.04413455096776,0.0441345509677569,1,-1.35056505730971,0.5,-0.5,"right"
"2371","17_1",30,"17","Male",20,"Stim\r11y26g25b38.jpeg","Stim\r10y13g07b36.jpeg",11,10,26,13,25,7,38,36,-3,1,1,0,2.112,1.359,1,"blå","19_17",-2,0,1,"Right_lead","Male","Male",1,0.24415062658166,1.07698336611715,0.0769833661171475,3,0.433200112721982,0.75,-0.25,"right"
"2373","17_1",37,"17","Male",20,"Stim\r13y24g05b28.jpeg","Stim\r12y07g16b25.jpeg",13,12,24,7,5,16,28,25,-2,1,1,0,2.705,1.19,1,"blå","19_17",-3,0,1,"Right_lead","Male","Male",1,0.16329710411683,1.00857049579493,0.00857049579493485,2,-0.458682472293863,0.666666666666667,-0.333333333333333,"right"
"2375","17_1",39,"17","Male",20,"Stim\r09y06g26b32.jpeg","Stim\r13y24g05b28.jpeg",9,13,6,24,26,5,32,28,-1,1,1,0,3.642,1.289,1,"blå","19_17",-4,0,1,"Right_lead","Male","Male",1,0.15485351231504,1.04811073477921,0.048110734779214,1,-1.35056505730971,0.25,-0.75,"right"
"2379","17_1",55,"17","Male",20,"Stim\r07y02g03b06.jpeg","Stim\r15y05g12b10.jpeg",7,15,2,5,3,12,6,10,1,1,1,1,1.46,3.955,1,"gul","19_17",3,1,1,"Right_lead","Male","Male",0,0.178924476836467,0.996003627729126,-0.00399637227087379,1,-1.35056505730971,1,0,"right"
"2382","17_1",62,"17","Male",20,"Stim\r01y27g01b01.jpeg","Stim\r04y28g27b06.jpeg",1,4,27,28,1,27,1,6,-2,-1,0,0,1.428,1.196,1,"gul","19_17",1,0,0,"Right_lead","Male","Male",0,0.226680125722065,0.919735306135974,-0.0802646938640265,2,-0.458682472293863,2,1,"right"
"2383","17_1",63,"17","Male",20,"Stim\r04y39g24b15.jpeg","Stim\r05y40g33b16.jpeg",4,5,39,40,24,33,15,16,-2,1,0,1,1.851,4.626,1,"gul","19_17",1,0,1,"Right_lead","Male","Male",1,0.2369039671783,0.923234528019504,-0.0767654719804959,2,-0.458682472293863,1,0,"right"
"2385","17_1",66,"17","Male",20,"Stim\r15y17g24b30.jpeg","Stim\r18y13g28b06.jpeg",15,18,17,13,24,28,30,6,2,-1,0,1,2.642,1.189,1,"gul","19_17",-4,1,0,"Right_lead","Male","Male",1,0.2239483710898,0.970993382676849,-0.0290066173231515,2,-0.458682472293863,1,0,"right"
"2386","17_1",69,"17","Male",20,"Stim\r11y10g06b19.jpeg","Stim\r12y07g16b25.jpeg",11,12,10,7,6,16,19,25,-2,-1,1,1,1.336,5.63,1,"gul","19_17",-3,0,0,"Right_lead","Male","Male",0,0.2286812093886,1.07486092810262,0.0748609281026209,2,-0.458682472293863,1,0,"right"
"2387","17_1",76,"17","Male",20,"Stim\r02y10g14b11.jpeg","Stim\r09y15g18b07.jpeg",2,9,10,15,14,18,11,7,2,-1,1,0,0.963,1.11,1,"grøn","19_17",4,1,0,"Right_lead","Male","Male",1,0.20621902442608,0.977970895290354,-0.0220291047096457,2,-0.458682472293863,0.666666666666667,-0.333333333333333,"right"
"2388","17_1",79,"17","Male",20,"Stim\r17y11g38b07.jpeg","Stim\r20y04g39b23.jpeg",17,20,11,4,38,39,7,23,-4,-1,0,0,2.339,1.321,1,"grøn","19_17",1,0,0,"Right_lead","Male","Male",0,0.189192375080503,0.958066961852711,-0.0419330381472885,4,1.32508269773783,2,1,"right"
