"","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","SubjectID_left_unique","SubjectID_right_unique","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior"
"4877","50","51","Female","Male",22,20,"Stim\r02y10g14b11.jpeg","Stim\r07y06g08b05.jpeg",2,7,10,6,14,8,11,5,1,-2,0,-1,0,1,1,1.308,1.839,0,1.342,2,"gul","50_51","50_2","51_2",-4,0,1,0,"Right_lead","Male","Female","stick"
"4878","50","51","Female","Male",22,20,"Stim\r10y02g36b05.jpeg","Stim\r19y10g06b15.jpeg",10,19,2,10,36,6,5,15,2,1,0,0,1,1,0,3.477,1.125,0,0,2,"gul","50_51","50_2","51_2",8,1,1,NA,"Agree",NA,NA,NA
"4879","50","51","Female","Male",22,20,"Stim\r20y14g02b19.jpeg","Stim\r09y07g06b09.jpeg",20,9,14,7,2,6,19,9,1,1,0,0,0,0,0,1.042,1.285,0,0,2,"gul","50_51","50_2","51_2",-7,1,1,NA,"Agree",NA,NA,NA
"4880","50","51","Female","Male",22,20,"Stim\r17y12g19b18.jpeg","Stim\r20y14g02b19.jpeg",17,20,12,14,19,2,18,19,1,-2,-1,0,1,0,0,1.378,1.659,1.555,0,2,"gul","50_51","50_2","51_2",2,0,1,0,"Left_lead","Female","Male","surrender"
"4881","50","51","Female","Male",22,20,"Stim\r14y12g04b29.jpeg","Stim\r19y10g06b15.jpeg",14,19,12,10,4,6,29,15,2,1,0,0,0,0,0,1.879,1.742,0,0,2,"gul","50_51","50_2","51_2",-2,1,1,NA,"Agree",NA,NA,NA
"4882","50","51","Female","Male",22,20,"Stim\r10y27g22b14.jpeg","Stim\r22y23g20b06.jpeg",10,22,27,23,22,20,14,6,-2,-2,0,0,1,1,0,1.573,1.083,0,0,2,"gul","50_51","50_2","51_2",-4,0,0,NA,"Agree",NA,NA,NA
"4883","50","51","Female","Male",22,20,"Stim\r09y02g05b02.jpeg","Stim\r20y04g39b23.jpeg",9,20,2,4,5,39,2,23,1,-1,0,1,1,0,1,1.504,1.329,0,1.08,2,"gul","50_51","50_2","51_2",2,0,1,1,"Right_lead","Male","Female","surrender"
"4884","50","51","Female","Male",22,20,"Stim\r04y39g24b15.jpeg","Stim\r22y35g09b11.jpeg",4,22,39,35,24,9,15,11,1,-1,-1,0,0,1,1,2.222,3.394,1.435,0,2,"gul","50_51","50_2","51_2",-4,0,1,0,"Left_lead","Female","Male","surrender"
"4885","50","51","Female","Male",22,20,"Stim\r22y23g20b06.jpeg","Stim\r13y24g05b28.jpeg",22,13,23,24,20,5,6,28,1,2,0,0,1,1,0,2.627,3.02,0,0,2,"gul","50_51","50_2","51_2",1,1,1,NA,"Agree",NA,NA,NA
"4886","50","51","Female","Male",22,20,"Stim\r21y24g16b04.jpeg","Stim\r05y28g23b30.jpeg",21,5,24,28,16,23,4,30,1,2,0,0,1,1,0,1.562,1.783,0,0,2,"gul","50_51","50_2","51_2",4,1,1,NA,"Agree",NA,NA,NA
"4887","50","51","Female","Male",22,20,"Stim\r10y37g07b02.jpeg","Stim\r22y35g09b11.jpeg",10,22,37,35,7,9,2,11,1,1,0,0,0,0,0,4.363,1.258,0,0,2,"gul","50_51","50_2","51_2",-2,1,1,NA,"Agree",NA,NA,NA
"4888","50","51","Female","Male",22,20,"Stim\r07y06g08b05.jpeg","Stim\r02y10g14b11.jpeg",7,2,6,10,8,14,5,11,1,1,0,0,1,1,0,1.177,1.095,0,0,2,"gul","50_51","50_2","51_2",4,1,1,NA,"Agree",NA,NA,NA
"4889","50","51","Female","Male",22,20,"Stim\r09y07g06b09.jpeg","Stim\r03y03g02b05.jpeg",9,3,7,3,6,2,9,5,-1,-2,0,0,1,1,0,1.072,1.385,0,0,2,"gul","50_51","50_2","51_2",-4,0,0,NA,"Agree",NA,NA,NA
"4890","50","51","Female","Male",22,20,"Stim\r13y24g05b28.jpeg","Stim\r17y22g16b15.jpeg",13,17,24,22,5,16,28,15,-1,-3,0,0,1,1,0,0.953,1.492,0,0,2,"gul","50_51","50_2","51_2",-2,0,0,NA,"Agree",NA,NA,NA
"4891","50","51","Female","Male",22,20,"Stim\r09y15g18b07.jpeg","Stim\r08y12g20b03.jpeg",9,8,15,12,18,20,7,3,-2,-4,0,0,1,1,0,1.38,1.277,0,0,2,"gul","50_51","50_2","51_2",-3,0,0,NA,"Agree",NA,NA,NA
"4892","50","51","Female","Male",22,20,"Stim\r13y21g23b09.jpeg","Stim\r08y23g10b29.jpeg",13,8,21,23,23,10,9,29,-1,-1,0,0,0,0,0,1.727,0.872,0,0,2,"gul","50_51","50_2","51_2",2,0,0,NA,"Agree",NA,NA,NA
"4893","50","51","Female","Male",22,20,"Stim\r11y13g22b35.jpeg","Stim\r11y10g06b19.jpeg",11,11,13,10,22,6,35,19,2,2,0,0,0,0,0,2.039,1.268,0,0,2,"gul","50_51","50_2","51_2",-3,1,1,NA,"Agree",NA,NA,NA
"4894","50","51","Female","Male",22,20,"Stim\r07y14g27b22.jpeg","Stim\r17y07g07b24.jpeg",7,17,14,7,27,7,22,24,1,-1,1,0,0,1,0,1.569,2.367,1.657,0,2,"gul","50_51","50_2","51_2",-7,0,1,1,"Left_lead","Female","Male","stick"
"4895","50","51","Female","Male",22,20,"Stim\r03y11g01b26.jpeg","Stim\r09y15g18b07.jpeg",3,9,11,15,1,18,26,7,2,2,0,0,1,1,0,2.406,1.422,0,0,2,"gul","50_51","50_2","51_2",4,1,1,NA,"Agree",NA,NA,NA
"4896","50","51","Female","Male",22,20,"Stim\r08y09g09b11.jpeg","Stim\r07y02g03b06.jpeg",8,7,9,2,9,3,11,6,1,-1,0,-1,0,1,1,2.741,2.1,0,1.096,2,"gul","50_51","50_2","51_2",-7,0,1,0,"Right_lead","Male","Female","stick"
"4897","50","51","Female","Male",22,20,"Stim\r05y09g02b34.jpeg","Stim\r12y07g16b25.jpeg",5,12,9,7,2,16,34,25,1,-1,0,1,0,1,0,2.176,1.404,0,1.168,2,"gul","50_51","50_2","51_2",-2,0,1,1,"Right_lead","Male","Female","surrender"
"4898","50","51","Female","Male",22,20,"Stim\r06y19g29b08.jpeg","Stim\r09y17g32b21.jpeg",6,9,19,17,29,32,8,21,1,1,0,0,1,1,0,1.951,1.064,0,0,2,"grøn","50_51","50_2","51_2",3,1,1,NA,"Agree",NA,NA,NA
"4899","50","51","Female","Male",22,20,"Stim\r02y19g24b04.jpeg","Stim\r07y14g27b22.jpeg",2,7,19,14,24,27,4,22,2,2,0,0,1,1,0,2.516,1.779,0,0,2,"grøn","50_51","50_2","51_2",3,1,1,NA,"Agree",NA,NA,NA
"4900","50","51","Female","Male",22,20,"Stim\r21y03g15b37.jpeg","Stim\r07y06g08b05.jpeg",21,7,3,6,15,8,37,5,-1,-2,0,0,1,1,0,2.235,1.265,0,0,2,"grøn","50_51","50_2","51_2",-7,0,0,NA,"Agree",NA,NA,NA
"4901","50","51","Female","Male",22,20,"Stim\r08y23g10b29.jpeg","Stim\r11y10g06b19.jpeg",8,11,23,10,10,6,29,19,2,-1,0,1,0,1,0,1.973,1.167,0,1.063,2,"grøn","50_51","50_2","51_2",-4,0,1,1,"Right_lead","Male","Female","surrender"
"4902","50","51","Female","Male",22,20,"Stim\r06y36g16b14.jpeg","Stim\r03y06g12b09.jpeg",6,3,36,6,16,12,14,9,-1,2,0,-1,1,0,1,1.878,2.295,0,1.036,2,"grøn","50_51","50_2","51_2",-4,1,0,0,"Right_lead","Male","Female","surrender"
"4903","50","51","Female","Male",22,20,"Stim\r08y12g20b03.jpeg","Stim\r18y13g28b06.jpeg",8,18,12,13,20,28,3,6,2,1,0,0,1,1,0,3.552,2.132,0,0,2,"grøn","50_51","50_2","51_2",8,1,1,NA,"Agree",NA,NA,NA
"4904","50","51","Female","Male",22,20,"Stim\r12y07g16b25.jpeg","Stim\r13y21g23b09.jpeg",12,13,7,21,16,23,25,9,2,1,0,0,1,1,0,1.158,1.187,0,0,2,"grøn","50_51","50_2","51_2",7,1,1,NA,"Agree",NA,NA,NA
"4905","50","51","Female","Male",22,20,"Stim\r03y03g02b05.jpeg","Stim\r13y24g05b28.jpeg",3,13,3,24,2,5,5,28,1,1,0,0,1,1,0,1.022,1.302,0,0,2,"grøn","50_51","50_2","51_2",3,1,1,NA,"Agree",NA,NA,NA
"4906","50","51","Female","Male",22,20,"Stim\r21y01g04b27.jpeg","Stim\r03y03g02b05.jpeg",21,3,1,3,4,2,27,5,-1,1,0,-1,1,0,1,0.825,1.054,0,0.891,2,"grøn","50_51","50_2","51_2",-2,1,0,0,"Right_lead","Male","Female","surrender"
"4907","50","51","Female","Male",22,20,"Stim\r04y28g27b06.jpeg","Stim\r06y19g29b08.jpeg",4,6,28,19,27,29,6,8,1,1,0,0,1,1,0,1.828,1.107,0,0,2,"grøn","50_51","50_2","51_2",2,1,1,NA,"Agree",NA,NA,NA
"4908","50","51","Female","Male",22,20,"Stim\r14y20g16b10.jpeg","Stim\r07y06g08b05.jpeg",14,7,20,6,16,8,10,5,-2,1,-1,0,1,0,1,1.446,0.992,2.462,0,2,"grøn","50_51","50_2","51_2",-8,1,0,0,"Left_lead","Female","Male","stick"
"4909","50","51","Female","Male",22,20,"Stim\r18y13g28b06.jpeg","Stim\r11y13g22b35.jpeg",18,11,13,13,28,22,6,35,1,-1,0,-1,0,1,1,2.829,1.859,0,0.949,2,"grøn","50_51","50_2","51_2",-6,0,1,0,"Right_lead","Male","Female","stick"
"4910","50","51","Female","Male",22,20,"Stim\r19y10g06b15.jpeg","Stim\r17y07g07b24.jpeg",19,17,10,7,6,7,15,24,1,1,0,0,1,1,0,1.084,0.846,0,0,2,"grøn","50_51","50_2","51_2",1,1,1,NA,"Agree",NA,NA,NA
"4911","50","51","Female","Male",22,20,"Stim\r15y17g24b30.jpeg","Stim\r11y13g22b35.jpeg",15,11,17,13,24,22,30,35,2,-3,0,-1,0,1,1,1.262,1.11,0,1.043,2,"grøn","50_51","50_2","51_2",-2,0,1,0,"Right_lead","Male","Female","stick"
"4912","50","51","Female","Male",22,20,"Stim\r03y11g01b26.jpeg","Stim\r13y33g08b23.jpeg",3,13,11,33,1,8,26,23,1,1,0,0,1,1,0,1.118,0.947,0,0,2,"grøn","50_51","50_2","51_2",7,1,1,NA,"Agree",NA,NA,NA
"4913","50","51","Female","Male",22,20,"Stim\r07y02g03b06.jpeg","Stim\r01y27g01b01.jpeg",7,1,2,27,3,1,6,1,1,-1,0,1,0,1,0,2.374,1.869,0,1.179,2,"grøn","50_51","50_2","51_2",-2,0,1,1,"Right_lead","Male","Female","surrender"
"4914","50","51","Female","Male",22,20,"Stim\r12y12g14b26.jpeg","Stim\r15y16g12b03.jpeg",12,15,12,16,14,12,26,3,1,2,0,0,0,0,0,2.282,1.962,0,0,2,"grøn","50_51","50_2","51_2",-2,1,1,NA,"Agree",NA,NA,NA
"4915","50","51","Female","Male",22,20,"Stim\r10y13g07b36.jpeg","Stim\r21y01g04b27.jpeg",10,21,13,1,7,4,36,27,-1,-1,0,0,1,1,0,3.338,1.401,0,0,2,"grøn","50_51","50_2","51_2",-3,0,0,NA,"Agree",NA,NA,NA
"4916","50","51","Female","Male",22,20,"Stim\r05y28g23b30.jpeg","Stim\r14y10g15b15.jpeg",5,14,28,10,23,15,30,15,-2,-1,0,0,1,1,0,1.775,0.962,0,0,2,"grøn","50_51","50_2","51_2",-8,0,0,NA,"Agree",NA,NA,NA
"4917","50","51","Female","Male",22,20,"Stim\r10y03g03b07.jpeg","Stim\r03y06g12b09.jpeg",10,3,3,6,3,12,7,9,1,1,0,0,1,1,0,1.423,0.803,0,0,2,"grøn","50_51","50_2","51_2",9,1,1,NA,"Agree",NA,NA,NA
"4918","50","51","Female","Male",22,20,"Stim\r17y20g40b07.jpeg","Stim\r20y04g39b23.jpeg",17,20,20,4,40,39,7,23,2,2,0,0,0,0,0,1.547,1.051,0,0,2,"grøn","50_51","50_2","51_2",-1,1,1,NA,"Agree",NA,NA,NA
"4919","50","51","Female","Male",22,20,"Stim\r02y10g14b11.jpeg","Stim\r03y06g12b09.jpeg",2,3,10,6,14,12,11,9,1,1,0,0,0,0,0,1.363,0.768,0,0,2,"grøn","50_51","50_2","51_2",-2,1,1,NA,"Agree",NA,NA,NA
"4920","50","51","Female","Male",22,20,"Stim\r10y07g11b10.jpeg","Stim\r14y10g15b15.jpeg",10,14,7,10,11,15,10,15,2,2,0,0,1,1,0,1.318,1.099,0,0,2,"grøn","50_51","50_2","51_2",4,1,1,NA,"Agree",NA,NA,NA
"4921","50","51","Female","Male",22,20,"Stim\r13y21g23b09.jpeg","Stim\r15y17g24b30.jpeg",13,15,21,17,23,24,9,30,1,3,0,0,1,1,0,2.183,1.876,0,0,2,"grøn","50_51","50_2","51_2",1,1,1,NA,"Agree",NA,NA,NA
"4922","50","52","Female","Female",22,22,"Stim\r21y31g06b08.jpeg","Stim\r22y23g20b06.jpeg",21,22,31,23,6,20,8,6,-2,3,0,1,0,1,1,4.692,7.154,0,8.943,1,"rød","50_52","50_1","52_1",1,1,0,1,"Right_lead","Female","Female","stick"
"4923","50","52","Female","Female",22,22,"Stim\r14y08g21b39.jpeg","Stim\r13y24g05b28.jpeg",14,13,8,24,21,5,39,28,-2,2,0,1,1,0,0,3.486,5.917,0,6.394,1,"rød","50_52","50_1","52_1",-1,1,0,1,"Right_lead","Female","Female","stick"
"4924","50","52","Female","Female",22,22,"Stim\r04y28g27b06.jpeg","Stim\r03y03g02b05.jpeg",4,3,28,3,27,2,6,5,-3,-2,0,0,1,1,0,3.624,3.704,0,0,1,"rød","50_52","50_1","52_1",-1,0,0,NA,"Agree",NA,NA,NA
"4925","50","52","Female","Female",22,22,"Stim\r17y22g16b15.jpeg","Stim\r21y03g15b37.jpeg",17,21,22,3,16,15,15,37,-3,2,1,0,0,1,1,2.384,4.548,3.434,0,1,"rød","50_52","50_1","52_1",4,1,0,1,"Left_lead","Female","Female","surrender"
"4926","50","52","Female","Female",22,22,"Stim\r02y19g24b04.jpeg","Stim\r05y28g23b30.jpeg",2,5,19,28,24,23,4,30,3,1,0,0,1,1,0,5.145,5.527,0,0,1,"rød","50_52","50_1","52_1",3,1,1,NA,"Agree",NA,NA,NA
"4927","50","52","Female","Female",22,22,"Stim\r21y24g16b04.jpeg","Stim\r17y07g07b24.jpeg",21,17,24,7,16,7,4,24,2,2,0,0,0,0,0,3.184,2.647,0,0,1,"rød","50_52","50_1","52_1",-4,1,1,NA,"Agree",NA,NA,NA
"4928","50","52","Female","Female",22,22,"Stim\r10y27g22b14.jpeg","Stim\r08y12g20b03.jpeg",10,8,27,12,22,20,14,3,-2,1,0,-1,1,0,1,3.683,5.112,0,5.892,1,"rød","50_52","50_1","52_1",-2,1,0,0,"Right_lead","Female","Female","surrender"
"4929","50","52","Female","Female",22,22,"Stim\r10y03g03b07.jpeg","Stim\r12y09g30b18.jpeg",10,12,3,9,3,30,7,18,3,1,0,0,1,1,0,3.571,7.566,0,0,1,"rød","50_52","50_1","52_1",2,1,1,NA,"Agree",NA,NA,NA
"4930","50","52","Female","Female",22,22,"Stim\r14y10g15b15.jpeg","Stim\r17y07g07b24.jpeg",14,17,10,7,15,7,15,24,2,2,0,0,1,1,0,1.969,3.489,0,0,1,"rød","50_52","50_1","52_1",3,1,1,NA,"Agree",NA,NA,NA
"4931","50","52","Female","Female",22,22,"Stim\r21y01g04b27.jpeg","Stim\r15y05g12b10.jpeg",21,15,1,5,4,12,27,10,-2,-2,0,0,1,1,0,3.462,4.243,0,0,1,"rød","50_52","50_1","52_1",-6,0,0,NA,"Agree",NA,NA,NA
"4932","50","52","Female","Female",22,22,"Stim\r09y15g18b07.jpeg","Stim\r10y13g07b36.jpeg",9,10,15,13,18,7,7,36,3,-2,-1,0,1,0,0,2.302,8.066,2.944,0,1,"rød","50_52","50_1","52_1",1,0,1,0,"Left_lead","Female","Female","surrender"
"4933","50","52","Female","Female",22,22,"Stim\r05y28g23b30.jpeg","Stim\r07y14g27b22.jpeg",5,7,28,14,23,27,30,22,3,1,0,0,1,1,0,2.63,3.875,0,0,1,"rød","50_52","50_1","52_1",2,1,1,NA,"Agree",NA,NA,NA
"4934","50","52","Female","Female",22,22,"Stim\r15y05g12b10.jpeg","Stim\r14y08g21b39.jpeg",15,14,5,8,12,21,10,39,2,2,0,0,0,0,0,2.523,1.919,0,0,1,"rød","50_52","50_1","52_1",-1,1,1,NA,"Agree",NA,NA,NA
"4935","50","52","Female","Female",22,22,"Stim\r06y19g29b08.jpeg","Stim\r02y19g24b04.jpeg",6,2,19,19,29,24,8,4,-1,-1,0,0,1,1,0,2.103,2.315,0,0,1,"rød","50_52","50_1","52_1",-4,0,0,NA,"Agree",NA,NA,NA
"4936","50","52","Female","Female",22,22,"Stim\r08y23g10b29.jpeg","Stim\r05y09g02b34.jpeg",8,5,23,9,10,2,29,34,-2,-1,0,0,1,1,0,1.357,1.853,0,0,1,"rød","50_52","50_1","52_1",-3,0,0,NA,"Agree",NA,NA,NA
"4937","50","52","Female","Female",22,22,"Stim\r09y07g06b09.jpeg","Stim\r10y03g03b07.jpeg",9,10,7,3,6,3,9,7,-2,2,0,1,0,1,1,1.722,3.217,0,5.339,1,"rød","50_52","50_1","52_1",1,1,0,1,"Right_lead","Female","Female","stick"
"4938","50","52","Female","Female",22,22,"Stim\r08y09g09b11.jpeg","Stim\r11y26g25b38.jpeg",8,11,9,26,9,25,11,38,-2,-1,0,0,0,0,0,1.846,1.676,0,0,1,"rød","50_52","50_1","52_1",3,0,0,NA,"Agree",NA,NA,NA
"4939","50","52","Female","Female",22,22,"Stim\r04y16g13b13.jpeg","Stim\r07y14g27b22.jpeg",4,7,16,14,13,27,13,22,3,-1,0,1,1,0,1,2.788,3.716,0,3.811,1,"rød","50_52","50_1","52_1",3,0,1,1,"Right_lead","Female","Female","surrender"
"4940","50","52","Female","Female",22,22,"Stim\r14y12g04b29.jpeg","Stim\r16y09g06b10.jpeg",14,16,12,9,4,6,29,10,-2,1,-1,0,0,1,0,1.55,2.93,5.674,0,1,"rød","50_52","50_1","52_1",2,1,0,0,"Left_lead","Female","Female","stick"
"4941","50","52","Female","Female",22,22,"Stim\r12y09g30b18.jpeg","Stim\r09y02g05b02.jpeg",12,9,9,2,30,5,18,2,-1,-1,0,0,1,1,0,3.28,3.476,0,0,1,"rød","50_52","50_1","52_1",-3,0,0,NA,"Agree",NA,NA,NA
"4942","50","52","Female","Female",22,22,"Stim\r03y11g01b26.jpeg","Stim\r06y19g29b08.jpeg",3,6,11,19,1,29,26,8,1,2,0,0,1,1,0,1.945,1.591,0,0,1,"rød","50_52","50_1","52_1",3,1,1,NA,"Agree",NA,NA,NA
"4943","50","52","Female","Female",22,22,"Stim\r03y06g12b09.jpeg","Stim\r07y14g27b22.jpeg",3,7,6,14,12,27,9,22,1,2,0,0,1,1,0,1.319,2.233,0,0,1,"rød","50_52","50_1","52_1",4,1,1,NA,"Agree",NA,NA,NA
"4944","50","52","Female","Female",22,22,"Stim\r13y21g23b09.jpeg","Stim\r15y17g24b30.jpeg",13,15,21,17,23,24,9,30,2,-1,0,1,1,0,1,2.533,2.163,0,5.671,1,"rød","50_52","50_1","52_1",2,0,1,1,"Right_lead","Female","Female","surrender"
"4945","50","52","Female","Female",22,22,"Stim\r10y07g11b10.jpeg","Stim\r09y15g18b07.jpeg",10,9,7,15,11,18,10,7,1,1,0,0,0,0,0,2.366,2.112,0,0,1,"rød","50_52","50_1","52_1",-1,1,1,NA,"Agree",NA,NA,NA
"4946","50","52","Female","Female",22,22,"Stim\r06y36g16b14.jpeg","Stim\r05y40g33b16.jpeg",6,5,36,40,16,33,14,16,-1,1,1,0,1,0,0,1.955,1.712,2.498,0,1,"rød","50_52","50_1","52_1",-1,1,0,1,"Left_lead","Female","Female","surrender"
"4947","50","52","Female","Female",22,22,"Stim\r11y26g25b38.jpeg","Stim\r10y13g07b36.jpeg",11,10,26,13,25,7,38,36,1,3,0,0,0,0,0,2.743,2.004,0,0,1,"blå","50_52","50_1","52_1",-2,1,1,NA,"Agree",NA,NA,NA
"4948","50","52","Female","Female",22,22,"Stim\r09y15g18b07.jpeg","Stim\r08y12g20b03.jpeg",9,8,15,12,18,20,7,3,-2,-2,0,0,1,1,0,1.915,2.294,0,0,1,"blå","50_52","50_1","52_1",-4,0,0,NA,"Agree",NA,NA,NA
"4949","50","52","Female","Female",22,22,"Stim\r11y10g06b19.jpeg","Stim\r09y17g32b21.jpeg",11,9,10,17,6,32,19,21,2,2,0,0,1,1,0,1.402,1.531,0,0,1,"blå","50_52","50_1","52_1",2,1,1,NA,"Agree",NA,NA,NA
"4950","50","52","Female","Female",22,22,"Stim\r12y07g07b17.jpeg","Stim\r17y22g16b15.jpeg",12,17,7,22,7,16,17,15,-1,-2,0,0,1,1,0,1.257,3.5,0,0,1,"blå","50_52","50_1","52_1",-2,0,0,NA,"Agree",NA,NA,NA
"4951","50","52","Female","Female",22,22,"Stim\r02y10g14b11.jpeg","Stim\r14y20g16b10.jpeg",2,14,10,20,14,16,11,10,2,1,0,0,0,0,0,1.351,2.397,0,0,1,"blå","50_52","50_1","52_1",-1,1,1,NA,"Agree",NA,NA,NA
"4952","50","52","Female","Female",22,22,"Stim\r16y09g06b10.jpeg","Stim\r17y11g38b07.jpeg",16,17,9,11,6,38,10,7,-1,1,1,0,1,0,0,1.251,1.408,2.683,0,1,"blå","50_52","50_1","52_1",-3,1,0,1,"Left_lead","Female","Female","surrender"
"4953","50","52","Female","Female",22,22,"Stim\r08y12g20b03.jpeg","Stim\r01y27g01b01.jpeg",8,1,12,27,20,1,3,1,-1,-1,0,0,1,1,0,1.824,2.304,0,0,1,"blå","50_52","50_1","52_1",-2,0,0,NA,"Agree",NA,NA,NA
"4954","50","52","Female","Female",22,22,"Stim\r17y22g16b15.jpeg","Stim\r21y31g06b08.jpeg",17,21,22,31,16,6,15,8,-1,1,1,0,1,0,0,1.646,2.972,3.483,0,1,"blå","50_52","50_1","52_1",-7,1,0,1,"Left_lead","Female","Female","surrender"
"4955","50","52","Female","Female",22,22,"Stim\r16y21g04b04.jpeg","Stim\r10y03g03b07.jpeg",16,10,21,3,4,3,4,7,-1,1,1,0,0,1,1,3.397,2.306,1.747,0,1,"blå","50_52","50_1","52_1",3,1,0,1,"Left_lead","Female","Female","surrender"
"4956","50","52","Female","Female",22,22,"Stim\r07y14g27b22.jpeg","Stim\r20y04g39b23.jpeg",7,20,14,4,27,39,22,23,1,-2,-1,0,1,0,0,2.101,2.214,1.843,0,1,"blå","50_52","50_1","52_1",1,0,1,0,"Left_lead","Female","Female","surrender"
"4957","50","52","Female","Female",22,22,"Stim\r17y07g07b24.jpeg","Stim\r12y07g16b25.jpeg",17,12,7,7,7,16,24,25,-1,2,0,1,0,1,1,1.992,2.113,0,5.635,1,"blå","50_52","50_1","52_1",1,1,0,1,"Right_lead","Female","Female","stick"
"4958","50","52","Female","Female",22,22,"Stim\r15y05g12b10.jpeg","Stim\r21y31g06b08.jpeg",15,21,5,31,12,6,10,8,-1,-1,0,0,1,1,0,1.551,2.698,0,0,1,"blå","50_52","50_1","52_1",-2,0,0,NA,"Agree",NA,NA,NA
"4959","50","52","Female","Female",22,22,"Stim\r05y28g23b30.jpeg","Stim\r05y09g02b34.jpeg",5,5,28,9,23,2,30,34,-1,3,1,0,0,1,1,3.452,1.616,1.827,0,1,"blå","50_52","50_1","52_1",4,1,0,1,"Left_lead","Female","Female","surrender"
"4960","50","52","Female","Female",22,22,"Stim\r14y08g21b39.jpeg","Stim\r11y26g25b38.jpeg",14,11,8,26,21,25,39,38,2,2,0,0,0,0,0,2.455,1.818,0,0,1,"blå","50_52","50_1","52_1",-1,1,1,NA,"Agree",NA,NA,NA
"4961","50","52","Female","Female",22,22,"Stim\r10y02g36b05.jpeg","Stim\r06y36g16b14.jpeg",10,6,2,36,36,16,5,14,2,2,0,0,1,1,0,2.112,2.174,0,0,1,"blå","50_52","50_1","52_1",9,1,1,NA,"Agree",NA,NA,NA
"4962","50","52","Female","Female",22,22,"Stim\r17y20g40b07.jpeg","Stim\r04y28g27b06.jpeg",17,4,20,28,40,27,7,6,-2,-1,0,0,1,1,0,1.366,1.881,0,0,1,"blå","50_52","50_1","52_1",-1,0,0,NA,"Agree",NA,NA,NA
"4963","50","52","Female","Female",22,22,"Stim\r05y09g02b34.jpeg","Stim\r11y13g22b35.jpeg",5,11,9,13,2,22,34,35,1,1,0,0,1,1,0,2.102,4.04,0,0,1,"blå","50_52","50_1","52_1",1,1,1,NA,"Agree",NA,NA,NA
"4964","50","52","Female","Female",22,22,"Stim\r20y14g02b19.jpeg","Stim\r19y10g06b15.jpeg",20,19,14,10,2,6,19,15,-1,1,0,1,1,0,0,2.537,1.735,0,8.868,1,"blå","50_52","50_1","52_1",-4,1,0,1,"Right_lead","Female","Female","stick"
"4965","50","52","Female","Female",22,22,"Stim\r10y37g07b02.jpeg","Stim\r04y28g27b06.jpeg",10,4,37,28,7,27,2,6,1,2,0,0,1,1,0,3.068,1.854,0,0,1,"blå","50_52","50_1","52_1",4,1,1,NA,"Agree",NA,NA,NA
"4966","50","52","Female","Female",22,22,"Stim\r09y06g26b32.jpeg","Stim\r15y17g24b30.jpeg",9,15,6,17,26,24,32,30,2,2,0,0,0,0,0,2.76,2.623,0,0,1,"blå","50_52","50_1","52_1",-2,1,1,NA,"Agree",NA,NA,NA
"4967","50","52","Female","Female",22,22,"Stim\r22y35g09b11.jpeg","Stim\r17y22g16b15.jpeg",22,17,35,22,9,16,11,15,1,1,0,0,1,1,0,1.274,1.54,0,0,1,"blå","50_52","50_1","52_1",4,1,1,NA,"Agree",NA,NA,NA
"4968","50","52","Female","Female",22,22,"Stim\r11y14g08b23.jpeg","Stim\r11y10g06b19.jpeg",11,11,14,10,8,6,23,19,1,2,0,0,0,0,0,1.394,1.54,0,0,1,"blå","50_52","50_1","52_1",-4,1,1,NA,"Agree",NA,NA,NA
"4969","50","52","Female","Female",22,22,"Stim\r11y13g22b35.jpeg","Stim\r03y11g01b26.jpeg",11,3,13,11,22,1,35,26,-1,2,1,0,1,0,0,2.502,1.749,1.673,0,1,"blå","50_52","50_1","52_1",-9,1,0,1,"Left_lead","Female","Female","surrender"
"4970","50","52","Female","Female",22,22,"Stim\r03y06g12b09.jpeg","Stim\r21y31g06b08.jpeg",3,21,6,31,12,6,9,8,-1,1,0,-1,1,0,1,1.529,1.326,0,2.949,1,"blå","50_52","50_1","52_1",-1,1,0,0,"Right_lead","Female","Female","surrender"
"4971","50","52","Female","Female",22,22,"Stim\r05y40g33b16.jpeg","Stim\r10y37g07b02.jpeg",5,10,40,37,33,7,16,2,2,2,0,0,0,0,0,1.83,1.777,0,0,1,"gul","50_52","50_1","52_1",-3,1,1,NA,"Agree",NA,NA,NA
"4972","50","52","Female","Female",22,22,"Stim\r13y21g23b09.jpeg","Stim\r05y28g23b30.jpeg",13,5,21,28,23,23,9,30,1,-2,-1,0,1,0,0,1.961,1.323,3.203,0,1,"gul","50_52","50_1","52_1",7,0,1,0,"Left_lead","Female","Female","surrender"
"4973","50","52","Female","Female",22,22,"Stim\r12y07g07b17.jpeg","Stim\r10y13g07b36.jpeg",12,10,7,13,7,7,17,36,1,2,0,0,1,1,0,2.925,2.987,0,0,1,"gul","50_52","50_1","52_1",6,1,1,NA,"Agree",NA,NA,NA
